seller_id,seller_city,seller_state,total_items_sold,total_orders,total_revenue,total_freight,late_orders,avg_review_score,freight_share_ratio,late_delivery_ratio,on_time_delivery_ratio,seller_activity_tier,review_rating_tier,seller_trust_score,seller_risk_level
a2b5b6105ea5942300631d2e76f4ffe0,osasco,sp,16,16,3286.6899999999996,722.65,1,4.75,0.1802,0.0625,0.9375,High Volume,Excellent,94.38,Low Risk
23d7c96d4a1160db1c726b248601b25a,capivari,sp,55,53,11766.94,1379.58,5,3.82,0.1049,0.0943,0.9057,High Volume,Good,83.48,Low Risk
e883aa812c37a7413226856f4579fe91,itapevi,sp,29,26,4097.1,457.36,1,3.9,0.1004,0.0385,0.9615,High Volume,Good,87.08,Low Risk
86bb7c4b535e49a541baf3266b1c95b1,franca,sp,16,16,8162.4,324.82,3,3.2,0.0383,0.1875,0.8125,High Volume,Fair,72.62,Moderate Risk
cb810bd318f51b3dc3c753944d61a1fa,niteroi,rj,1,1,1750.0,39.02,0,4.0,0.0218,0.0,1.0,Low Volume,Good,90.0,Low Risk
c0563dd588b775f2e37747ef6ad6c92c,santo andre,sp,28,28,3697.2000000000003,397.47999999999996,3,4.36,0.0971,0.1071,0.8929,High Volume,Excellent,88.24,Low Risk
820cc752a266cdc6c1a1e61dd4583330,maringa,pr,15,15,2802.7999999999997,275.97,1,4.13,0.0896,0.0667,0.9333,High Volume,Good,87.96,Low Risk
e5475dcab1e07b63d7f6e902d8f5eda8,diadema,sp,19,19,2192.0,251.22,1,4.11,0.1028,0.0526,0.9474,High Volume,Good,88.47,Low Risk
333c4210e76a1aa2ab817b99437e3ff1,vargem grande do sul,sp,2,2,335.0,67.43,0,5.0,0.1676,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
aded58c8142dedc5494a81f948431fab,rio de janeiro,rj,5,4,289.5,89.98,0,3.2,0.2371,0.0,1.0,Mid Volume,Fair,82.0,Low Risk
33a6f4b1e7cdc205511e76ba1b6e0186,guarulhos,sp,126,105,10295.01,1888.9,2,4.36,0.155,0.019,0.981,High Volume,Excellent,92.65,Low Risk
91f848e9f4be368f4318775aac733370,sao paulo,sp,73,63,5932.599999999999,1235.56,1,4.27,0.1724,0.0159,0.9841,High Volume,Excellent,91.9,Low Risk
7a67c85e85bb2ce8582c35f2203ad736,sao paulo,sp,1171,1160,141745.53,20902.85,60,4.23,0.1285,0.0517,0.9483,High Volume,Excellent,89.72,Low Risk
55029529919c0123526150bd26ca8f20,contagem,mg,7,7,453.95,134.88,0,4.71,0.2291,0.0,1.0,Mid Volume,Excellent,97.1,Low Risk
b372ee768ed69e46ca8cdbd267aa7a38,sao jose do rio preto,sp,69,63,12630.0,1183.84,0,4.4,0.0857,0.0,1.0,High Volume,Excellent,94.0,Low Risk
d20b021d3efdf267a402c402a48ea64b,ibitinga,sp,106,90,4140.17,1575.0,17,3.64,0.2756,0.1889,0.8111,High Volume,Good,76.96,Moderate Risk
cf6f6bc4df3999b9c6440f124fb2f687,sao paulo,sp,1,1,3.5,8.72,0,5.0,0.7136,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
a3b42d266fa8afc874b909422ce88582,orlandia,sp,6,1,839.4000000000001,81.84,0,5.0,0.0888,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
d63c73efd41eb002280e7ec831424edb,piracicaba,sp,2,2,5598.0,168.58999999999997,0,4.0,0.0292,0.0,1.0,Low Volume,Good,90.0,Low Risk
dc7192adf8ba09569261f4a8d576afe0,itapeva,sp,8,7,917.0,161.43,0,3.62,0.1497,0.0,1.0,Mid Volume,Good,86.2,Low Risk
0ea22c1cfbdc755f86b9b54b39c16043,sete lagoas,mg,269,237,10711.7,4363.61,2,4.32,0.2895,0.0084,0.9916,High Volume,Excellent,92.78,Low Risk
be8e909810184b9b19e886129149d8e5,piracicaba,sp,15,15,629.85,216.23,2,3.73,0.2556,0.1333,0.8667,High Volume,Good,80.63,Low Risk
269c5fc9fcadee614364c3620c30a1f9,guarulhos,sp,6,3,209.6,45.12,0,5.0,0.1771,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
bbaff50f3b708fda865918715276cd87,atibaia,sp,16,12,449.7,202.07,2,4.81,0.31,0.1667,0.8333,Mid Volume,Excellent,89.76,Low Risk
3b18f9856c6eb2413eafedb58e9eecd9,santo andre,sp,1,1,315.0,20.09,0,5.0,0.06,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
db2956745b3a8e9f3785c99f34b5d25e,sao sebastiao,sp,48,47,8599.0,975.27,4,3.73,0.1019,0.0851,0.9149,High Volume,Good,83.04,Low Risk
8fb791022c1fc8909664f48ab7dc636d,sao paulo,sp,5,5,8119.95,363.4,0,4.2,0.0428,0.0,1.0,Mid Volume,Good,92.0,Low Risk
232a6014e7b10cba61c6c2b2ea6bb4b0,cafelandia,sp,36,33,3919.87,1213.4,1,4.09,0.2364,0.0303,0.9697,High Volume,Good,89.38,Low Risk
6614814a00d344b846ae209f95ee7e3f,macatuba,sp,1,1,13.0,12.69,0,1.0,0.494,0.0,1.0,Low Volume,Poor,60.0,High Risk
59cd88080b93f3c18508673122d26169,praia grande,sp,12,10,392.33,175.38,2,4.75,0.3089,0.2,0.8,Mid Volume,Excellent,87.5,Low Risk
fffd5413c0700ac820c7069d66d98c89,amparo,sp,61,60,9062.3,2833.74,7,3.87,0.2382,0.1167,0.8833,High Volume,Good,82.86,Low Risk
712e6ed8aa4aa1fa65dab41fed5737e4,videira,sc,87,79,39815.0,6889.13,17,3.45,0.1475,0.2152,0.7848,High Volume,Fair,73.74,Moderate Risk
b5abf4f36adc043117b4fca82c22984c,brasilia,df,12,11,1247.8,283.99,3,2.42,0.1854,0.2727,0.7273,Mid Volume,Poor,60.56,Moderate Risk
6dd7dce75cd55c1ce255dc38d9f0cd46,palhoca,sc,1,1,75.0,21.33,0,4.0,0.2214,0.0,1.0,Low Volume,Good,90.0,Low Risk
bbe87dce25ba8b38bb61cc7210a3f10b,sao joao da boa vista,sp,2,2,287.0,68.39,0,5.0,0.1924,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
99a25c39b28a74d1151c35c18d178292,sao paulo,sp,6,1,173.94,44.76,0,5.0,0.2047,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
05730013efda596306417c3b09302475,criciuma,sc,4,4,952.0,216.67,0,5.0,0.1854,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
0b35c634521043bf4b47e21547b99ab5,teixeira soares,pr,78,51,13533.65,1475.09,9,3.49,0.0983,0.1765,0.8235,High Volume,Fair,76.08,Moderate Risk
c35672b10ad50968f567ea3f4b91e877,mesquita,rj,22,18,1150.57,364.78,1,4.45,0.2407,0.0556,0.9444,High Volume,Excellent,91.72,Low Risk
f5403d3f50089112c4eed37928b7f622,fernandopolis,sp,2,2,190.8,32.4,0,1.0,0.1452,0.0,1.0,Low Volume,Poor,60.0,High Risk
f435898e493ba0356019a0b1cb8b55b1,curitiba,pr,12,10,649.76,230.92000000000002,0,4.33,0.2622,0.0,1.0,Mid Volume,Excellent,93.3,Low Risk
7adbd3210a7b3cc2235e225eef33574d,sao paulo,sp,3,3,131.9,72.96,0,4.67,0.3561,0.0,1.0,Mid Volume,Excellent,96.7,Low Risk
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,pr,19,6,623.7,406.48,0,3.0,0.3946,0.0,1.0,Mid Volume,Fair,80.0,Moderate Risk
4ce8b55b4bfa4659184e7becc1fba3f2,fazenda rio grande,pr,2,2,199.0,59.870000000000005,0,3.0,0.2313,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
5d043cd5512d4bd2f88e5ccdd5736c38,sao paulo,sp,1,1,650.0,64.91,0,2.0,0.0908,0.0,1.0,Low Volume,Poor,70.0,Moderate Risk
7a073a40a9d3f1fee8bc45670ea1e909,londrina,pr,1,1,95.0,17.78,0,1.0,0.1577,0.0,1.0,Low Volume,Poor,60.0,High Risk
edb1ef5e36e0c8cd84eb3c9b003e486d,teresopolis,rj,175,166,79284.55,3905.1,12,4.43,0.0469,0.0723,0.9277,High Volume,Excellent,90.68,Low Risk
761681a821d8275bc79f552116d06869,sao paulo,sp,3,3,354.92,159.98000000000002,0,5.0,0.3107,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
3361277dc30b7cccdb0c286b24219756,maringa,pr,42,29,3905.05,635.85,5,4.21,0.14,0.1724,0.8276,High Volume,Excellent,83.48,Low Risk
519a7aa428f18d125a283cf8c014fdd6,rio do oeste,sc,3,3,79.69999999999999,73.1,0,4.0,0.4784,0.0,1.0,Mid Volume,Good,90.0,Low Risk
3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,sp,160,141,4033.6400000000003,1824.66,9,3.71,0.3115,0.0638,0.9362,High Volume,Good,83.91,Low Risk
53b0300ca793f9834cd69c0678d35ee8,indaiatuba,sp,10,5,1662.15,137.31,0,5.0,0.0763,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,sc,18,18,5160.0,527.34,5,4.11,0.0927,0.2778,0.7222,High Volume,Good,77.21,Moderate Risk
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,sp,91,68,20510.14,2082.03,1,3.76,0.0922,0.0147,0.9853,High Volume,Good,86.86,Low Risk
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,pr,2,2,252.9,41.8,0,2.0,0.1418,0.0,1.0,Low Volume,Poor,70.0,Moderate Risk
1992f8fb6b19fcccd97ca819811e7267,sao paulo,sp,1,1,28.8,11.22,0,1.0,0.2804,0.0,1.0,Low Volume,Poor,60.0,High Risk
3fd1e727ba94cfe122d165e176ce7967,araraquara,sp,38,37,2805.2000000000003,589.22,7,3.82,0.1736,0.1892,0.8108,High Volume,Good,78.74,Moderate Risk
ea4e9ce63a2134743b4a92777437fcdd,palhoca,sc,4,3,316.6,65.7,0,4.75,0.1719,0.0,1.0,Mid Volume,Excellent,97.5,Low Risk
45a3d05fb00435e52a28859dd03703b3,guarulhos,sp,1,1,1299.0,24.79,0,5.0,0.0187,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
c3fe93ba3085f92855c97e57f38c8c05,curitiba,pr,7,7,245.0,113.97,0,5.0,0.3175,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,sp,78,71,3039.2999999999997,1208.02,6,4.26,0.2844,0.0845,0.9155,High Volume,Excellent,88.38,Low Risk
52a52b9f656520e99716f5bc40f661c8,sao carlos,sp,8,7,783.1,148.12,0,4.12,0.1591,0.0,1.0,Mid Volume,Good,91.2,Low Risk
36a968b544695394e4e9d7572688598f,santos,sp,162,154,9482.87,2146.0,5,3.63,0.1845,0.0325,0.9675,High Volume,Good,84.68,Low Risk
4b5f66b7adcf57f1ecc0d3c07dd6b177,vendascreditpartscombr,pr,38,23,6381.78,734.18,1,4.08,0.1032,0.0435,0.9565,High Volume,Good,88.62,Low Risk
ec21206b7894c503788a684a7bc822a6,armacao dos buzios,rj,3,3,247.8,48.61,0,2.67,0.164,0.0,1.0,Mid Volume,Fair,76.7,Moderate Risk
b1aaae6b66ad3c40f54b389d7ea4bee0,sao paulo,sp,17,15,1176.5,392.74,0,4.47,0.2503,0.0,1.0,High Volume,Excellent,94.7,Low Risk
89ad3263c0931c47f976d7c5778e60f6,sao paulo,sp,6,6,568.2,131.54,0,4.17,0.188,0.0,1.0,Mid Volume,Good,91.7,Low Risk
af4a0e4cfe1d9c26b6712b1be25a72e5,mateus leme,mg,26,21,8757.98,593.62,1,3.5,0.0635,0.0476,0.9524,High Volume,Fair,82.62,Low Risk
6f1a1263039c76e68f40a8e536b1da6a,sao paulop,sp,7,4,256.39,100.45,1,2.14,0.2815,0.25,0.75,Mid Volume,Poor,58.9,High Risk
5f67c6082caacb26e431a7b17940cece,maringa,pr,14,13,1662.6,208.43,3,3.57,0.1114,0.2308,0.7692,Mid Volume,Good,74.16,Moderate Risk
5721089ba9214e80074f27d5a03fc0eb,sao paulo,sp,7,5,245.92999999999998,66.64,0,5.0,0.2132,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
1782ce2db72c3dda627d5e7c898104e1,taboao da serra,sp,10,9,2010.8,207.37,1,4.3,0.0935,0.1111,0.8889,Mid Volume,Excellent,87.44,Low Risk
8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,sp,431,385,47017.69,7853.81,64,3.83,0.1431,0.1662,0.8338,High Volume,Good,79.99,Moderate Risk
cee48807215b30a12ca2ca10ffb5f250,guaruja,sp,40,39,7212.2300000000005,913.29,5,3.7,0.1124,0.1282,0.8718,High Volume,Good,80.59,Low Risk
8e670472e453ba34a379331513d6aab1,juiz de fora,mg,1,1,975.0,108.96,1,1.0,0.1005,1.0,0.0,Low Volume,Poor,10.0,High Risk
633ecdf879b94b5337cca303328e4a25,sao paulo,sp,6,6,1037.6000000000001,87.89,4,1.8,0.0781,0.6667,0.3333,Mid Volume,Poor,34.66,High Risk
05a940b4ecae36cadfd8e93bd9c43257,goiania,go,10,10,952.0,196.94,0,3.9,0.1714,0.0,1.0,Mid Volume,Good,89.0,Low Risk
da7039f29f90ce5b4846ffc0fcc93beb,santo andre,sp,18,17,1259.1,244.45000000000002,1,4.56,0.1626,0.0588,0.9412,High Volume,Excellent,92.66,Low Risk
4c03b9dd4c11ee2cb35c96c49efc9420,campo limpo paulista,sp,48,48,6458.6,843.73,1,4.11,0.1155,0.0208,0.9792,High Volume,Good,90.06,Low Risk
a5a1bfcf728ab0e19182959cf0771ee4,socorro,sp,24,21,1812.96,347.89,1,4.29,0.161,0.0476,0.9524,High Volume,Excellent,90.52,Low Risk
431050a06a317f2b38168dec3dcd2b46,sao paulo,sp,12,12,1487.8,233.15,0,4.25,0.1355,0.0,1.0,Mid Volume,Excellent,92.5,Low Risk
40ec8ab6cdafbcc4f544da38c67da39a,francisco beltrao,pr,2,2,117.8,39.2,0,5.0,0.2497,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
ffff564a4f9085cd26170f4732393726,campinas,sp,20,20,1426.3,344.56,0,2.1,0.1946,0.0,1.0,High Volume,Poor,71.0,Moderate Risk
bede56095ba33c42038fb85f707b8a42,valinhos,sp,2,2,3973.9,210.87,0,4.5,0.0504,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
bbad7e518d7af88a0897397ffdca1979,sao paulo,sp,85,69,4462.22,1338.2,19,3.04,0.2307,0.2754,0.7246,High Volume,Fair,66.63,Moderate Risk
a806a4bb063ea7ca6d374eafa50a6058,serra,es,6,5,294.4,110.87,0,3.83,0.2736,0.0,1.0,Mid Volume,Good,88.3,Low Risk
1b1ae47a313a825a7ccceb8e2e30fa9d,bocaiuva do sul,pr,11,11,2243.9,246.5,0,3.9,0.099,0.0,1.0,Mid Volume,Good,89.0,Low Risk
d9e7e7778b32987280a6f2cb9a39c57d,sao paulo,sp,13,11,722.5,263.89,2,3.15,0.2675,0.1818,0.8182,Mid Volume,Fair,72.41,Moderate Risk
99a54764c341d5dc80b4a8fac4eba3fb,sao paulo,sp,67,45,3708.7599999999998,1317.5,11,3.47,0.2621,0.2444,0.7556,High Volume,Fair,72.48,Moderate Risk
939f6e231201f26803cb5c3a3d2940b3,bauru,sp,4,3,130.6,95.02000000000001,0,4.75,0.4212,0.0,1.0,Mid Volume,Excellent,97.5,Low Risk
282f23a9769b2690c5dda22e316f9941,belo horizonte,mg,110,99,6505.08,1881.88,4,4.3,0.2244,0.0404,0.9596,High Volume,Excellent,90.98,Low Risk
427165bf50f8ca07efc7bdc2bfcf1688,americana,sp,5,5,1603.5,89.4,3,3.2,0.0528,0.6,0.4,Mid Volume,Fair,52.0,High Risk
d03698c2efd04a549382afa6623e27fb,ilheus,ba,21,18,8865.47,779.15,1,4.52,0.0808,0.0556,0.9444,High Volume,Excellent,92.42,Low Risk
e21a1e8be4715b0fcfd5385643bc49c4,jaguaruna,sc,24,21,703.5999999999999,472.28999999999996,0,3.67,0.4016,0.0,1.0,High Volume,Good,86.7,Low Risk
1e26c56af8d48424e1df0140a2401f83,jaguariuna,sp,2,2,258.9,33.49,0,5.0,0.1145,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
8f119a0aee85c0c8fc534629734e94fd,barueri,sp,83,77,3733.68,1092.77,4,4.22,0.2264,0.0519,0.9481,High Volume,Excellent,89.6,Low Risk
fdaaf5bfda82b7b80535610c831b8d09,sao jose do rio preto,sp,15,10,2588.9,259.42,3,3.93,0.0911,0.3,0.7,Mid Volume,Good,74.3,Moderate Risk
b274baf5bbd142410eb2958cf685d684,montenegro,rs,7,7,585.9,148.67000000000002,0,4.29,0.2024,0.0,1.0,Mid Volume,Excellent,92.9,Low Risk
bcc9dd23e2a8bd8267cf92b19304a1b9,ibitinga,sp,3,3,202.79000000000002,43.43,2,2.33,0.1764,0.6667,0.3333,Mid Volume,Poor,39.97,High Risk
751e274377499a8503fd6243ad9c56f6,campinas,sp,2,1,218.0,17.84,0,5.0,0.0756,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
1fddcb7b326905d3ad5efe82187db347,sao paulo,sp,1,1,92.0,13.22,0,1.0,0.1256,0.0,1.0,Low Volume,Poor,60.0,High Risk
b1fc4f64df5a0e8b6913ab38803c57a9,sao goncalo,rj,121,107,7994.74,2146.25,14,3.78,0.2116,0.1308,0.8692,High Volume,Good,81.26,Low Risk
4eb61f060e7dcc1d5a80d806c35cc541,sao paulo,sp,8,8,1313.0,153.12,0,3.88,0.1044,0.0,1.0,Mid Volume,Good,88.8,Low Risk
1d0646a72178a6fb37ee8082140e06ec,joinville,sc,2,2,61.0,36.62,0,5.0,0.3751,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
0ebd97a106433a45a4aebe57c1799778,contagem,mg,32,31,3046.8,614.88,0,4.5,0.1679,0.0,1.0,High Volume,Excellent,95.0,Low Risk
63bc58679c44e8a998792119fd7ad23e,sao paulo,sp,1,1,19.9,14.11,0,1.0,0.4149,0.0,1.0,Low Volume,Poor,60.0,High Risk
101921376b577a4540dc30e9009133ca,rio claro,sp,1,1,373.0,21.49,0,2.0,0.0545,0.0,1.0,Low Volume,Poor,70.0,Moderate Risk
f0ec78809fe0bc3edb11c9fe5b97b059,sao paulo,sp,2,2,62.599999999999994,23.659999999999997,0,4.0,0.2743,0.0,1.0,Low Volume,Good,90.0,Low Risk
6219ba2359cfb97f2e38fd4c321eb309,sao paulo,sp,6,6,487.5,103.05,3,3.4,0.1745,0.5,0.5,Mid Volume,Fair,59.0,High Risk
a7f13822ceb966b076af67121f87b063,itaquaquecetuba,sp,86,75,12477.64,3117.48,3,3.44,0.1999,0.04,0.96,High Volume,Fair,82.4,Low Risk
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,sp,15,10,2644.95,216.16,2,2.47,0.0756,0.2,0.8,Mid Volume,Poor,64.7,Moderate Risk
78a4d36f65a019172c6154468831a69f,bauru,sp,7,7,1545.5,223.4,1,4.29,0.1263,0.1429,0.8571,Mid Volume,Excellent,85.76,Low Risk
c64a2aec32cc408a8a4c6d7c46017f91,imbe,rs,9,9,3221.5,406.67,0,3.89,0.1121,0.0,1.0,Mid Volume,Good,88.9,Low Risk
cb162c8eef257253782d245c08d9097c,barueri,sp,1,1,34.99,14.13,0,5.0,0.2877,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
fc6295add6f51a0936407ead70c1001d,sao paulo,sp,4,1,160.0,70.52,0,1.0,0.3059,0.0,1.0,Low Volume,Poor,60.0,High Risk
f0e103c63864d5405b958d984b6e94c9,osasco,sp,11,11,951.7,149.71,0,4.73,0.1359,0.0,1.0,Mid Volume,Excellent,97.3,Low Risk
5def4c3732941a971cba8fdee992ede1,sao paulo,sp,6,5,134.8,66.24,0,4.5,0.3295,0.0,1.0,Mid Volume,Excellent,95.0,Low Risk
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,pr,100,98,11441.56,2713.34,3,4.29,0.1917,0.0306,0.9694,High Volume,Excellent,91.37,Low Risk
42ef3192a9ff87a22d1867b74b3ee205,santo andre,sp,23,23,1354.0900000000001,301.88,0,4.65,0.1823,0.0,1.0,High Volume,Excellent,96.5,Low Risk
a2deecd5398f5df4987110c80a1972a3,sao paulo,sp,16,16,827.4300000000001,292.1,0,3.66,0.2609,0.0,1.0,High Volume,Good,86.6,Low Risk
9853a239ab7b7ebbdc3a21248d5b8e1f,campo largo,pr,5,5,381.0,90.00999999999999,1,3.8,0.1911,0.2,0.8,Mid Volume,Good,78.0,Moderate Risk
f8e2c1b59cd4225a3e4fd0d013a76b93,ribeirao preto,sp,3,2,219.8,44.63,0,5.0,0.1688,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
9c3c24eca51c52b91c1de727d2a2ae06,caxias do sul,rs,6,6,307.5,113.66,0,4.5,0.2699,0.0,1.0,Mid Volume,Excellent,95.0,Low Risk
f524ad65d7e0f1daab730ef2d2e86196,soledade,rs,2,1,578.0,31.5,2,1.0,0.0517,2.0,-1.0,Low Volume,Poor,-40.0,High Risk
aae5953b9edddf14749c0d65d60eb4b9,belo horizonte,mg,2,2,173.0,29.9,0,5.0,0.1474,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
c003204e1ab016dfa150abc119207b24,cajamar,sp,202,197,25108.09,4742.8,10,4.42,0.1589,0.0508,0.9492,High Volume,Excellent,91.66,Low Risk
5656537e588803a555b8eb41f07a944b,brasilia,df,188,174,8065.93,3377.0299999999997,11,3.8,0.2951,0.0632,0.9368,High Volume,Good,84.84,Low Risk
503c1de08ae81a2d86f17951b204db55,sao paulo,sp,22,22,4906.99,414.90999999999997,1,4.41,0.078,0.0455,0.9545,High Volume,Excellent,91.82,Low Risk
b8bc237ba3788b23da09c0f1f3a3288c,itajai,sc,47,45,13685.710000000001,1935.45,1,4.35,0.1239,0.0222,0.9778,High Volume,Excellent,92.39,Low Risk
7816cd9c5b1238e320545f5bf7eb80e8,araraquara,sp,1,1,489.0,22.76,0,4.0,0.0445,0.0,1.0,Low Volume,Good,90.0,Low Risk
213fafb0ca06fb3d5886579c2565791b,sete lagoas,mg,3,3,189.70000000000002,27.16,0,2.33,0.1252,0.0,1.0,Mid Volume,Poor,73.3,Moderate Risk
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,mg,12,8,373.9,177.82999999999998,0,5.0,0.3223,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
186cdd1b2df32caa72cfb410bba768d3,rio negrinho,sc,6,6,1341.45,268.28000000000003,0,5.0,0.1667,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
de23c3b98a88888289c6f5cc1209054a,sao paulo,sp,181,164,26399.670000000002,2682.14,12,4.28,0.0922,0.0732,0.9268,High Volume,Excellent,89.14,Low Risk
fe49ee029e61e789a1f3a5525f57ba8d,osasco,sp,17,17,2527.5899999999997,224.85,1,4.06,0.0817,0.0588,0.9412,High Volume,Good,87.66,Low Risk
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,sp,4,4,157.96,100.16,0,4.0,0.388,0.0,1.0,Mid Volume,Good,90.0,Low Risk
94ca168e8bcb407ab85c5da308863027,clementina,sp,5,5,224.3,87.36,0,5.0,0.2803,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
82921991ff5b557b045605b8bbf08d49,sao paulo,sp,1,1,18.9,18.23,0,5.0,0.491,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
77128dec4bec4878c37ab7d6169d6f26,sao paulo,sp,1,1,6.5,8.72,0,5.0,0.5729,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
4bf658053d453036c70976bccb2c31b2,sao jose do rio preto,sp,2,2,1742.99,81.57,0,4.5,0.0447,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
e8a85b5f3df47be0984c55fd4064dbb4,brasilia,df,14,8,743.0,222.99,2,4.71,0.2308,0.25,0.75,Mid Volume,Excellent,84.6,Low Risk
28f10b1c5e5abb9d4857745bede6147c,sao paulo,sp,28,28,835.0,350.42,4,4.0,0.2956,0.1429,0.8571,High Volume,Good,82.85,Low Risk
48bad451945f5227341793478d6353ea,sao paulo,sp,3,3,307.0,77.49000000000001,1,4.0,0.2015,0.3333,0.6667,Mid Volume,Good,73.34,Moderate Risk
2a61c271b1ac763450d846849783e922,santo andre,sp,23,18,1516.76,496.37,4,3.65,0.2466,0.2222,0.7778,High Volume,Good,75.39,Moderate Risk
ba6ce6de456f6c11d08c17701ba5c26f,sorocaba,sp,7,6,744.35,130.16,0,3.71,0.1488,0.0,1.0,Mid Volume,Good,87.1,Low Risk
5dceca129747e92ff8ef7a997dc4f8ca,santa barbara doeste,sp,346,325,112155.53,13661.39,18,3.99,0.1086,0.0554,0.9446,High Volume,Good,87.13,Low Risk
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,rj,12,12,885.0,264.78,0,3.83,0.2303,0.0,1.0,Mid Volume,Good,88.3,Low Risk
39a5005f2605cbdb4f9ac14485cabfd1,barretos,sp,8,3,501.07,232.59,0,5.0,0.317,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
2bf28e311bba65237358230cabac3f15,londrina,pr,8,7,294.0,183.88,2,3.88,0.3848,0.2857,0.7143,Mid Volume,Good,74.52,Moderate Risk
0e44d110fa6a54e121cb2c095a77762f,francisco morato,sp,6,6,223.32,70.06,1,4.33,0.2388,0.1667,0.8333,Mid Volume,Excellent,84.96,Low Risk
3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,sp,1147,1080,94914.2,22433.51,62,4.11,0.1912,0.0574,0.9426,High Volume,Good,88.23,Low Risk
bf0d50a6410d487dc97d2baac0a8c0be,piracicaba,sp,1,1,27.9,9.26,0,2.0,0.2492,0.0,1.0,Low Volume,Poor,70.0,Moderate Risk
51e4e89242cbb846c2deff3dc015650e,rio grande,rs,16,16,822.58,353.17,0,4.62,0.3004,0.0,1.0,High Volume,Excellent,96.2,Low Risk
86ccac0b835037332a596a33b6949ee1,blumenau,sc,210,180,16619.93,3968.67,4,4.0,0.1928,0.0222,0.9778,High Volume,Good,88.89,Low Risk
c97aa4ee7420f937da13b7f9e2228b99,novo hamburgo,rs,1,1,29.9,6.66,0,1.0,0.1822,0.0,1.0,Low Volume,Poor,60.0,High Risk
aac51c486b672a9850d59f3e84b1cf88,sao paulo,sp,13,10,728.28,131.29,0,4.77,0.1527,0.0,1.0,Mid Volume,Excellent,97.7,Low Risk
3340ef1913fb70d28420f6ceb685c339,maringa,pr,42,32,6731.15,750.4,1,4.33,0.1003,0.0312,0.9688,High Volume,Excellent,91.74,Low Risk
76de363de16dacc923eec8daf91df504,xaxim,sc,2,2,360.0,50.42,0,2.5,0.1228,0.0,1.0,Low Volume,Poor,75.0,Moderate Risk
58b98ccb79873e04eac4357cacc590d9,campinas,sp,1,1,23.0,8.91,0,1.0,0.2792,0.0,1.0,Low Volume,Poor,60.0,High Risk
fc99f99385ae90f66f01733856fb88c9,boituva,sp,1,1,89.9,21.12,0,1.0,0.1902,0.0,1.0,Low Volume,Poor,60.0,High Risk
b74d1c09cb380e1d03a6f859c6f4224b,rio de janeiro,rj,39,31,2221.6,831.6,6,4.21,0.2724,0.1935,0.8065,High Volume,Excellent,82.43,Low Risk
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,sp,85,81,5002.71,1146.56,5,4.58,0.1865,0.0617,0.9383,High Volume,Excellent,92.72,Low Risk
670c26e0f1bf8d0576271d5cfaec6d2b,maringa,pr,87,78,6341.6,1694.03,4,4.31,0.2108,0.0513,0.9487,High Volume,Excellent,90.54,Low Risk
c32fc744b9160ac853450488e3cfea93,ribeirao preto,sp,3,3,185.70000000000002,37.82,0,2.33,0.1692,0.0,1.0,Mid Volume,Poor,73.3,Moderate Risk
